lon,lat,vs30,z1pt0,z2pt5,vs30measured,ampcode
-78.3705,-0.3295,439.67,305.32,1.13,1,noaf
-78.3705,-0.3385,441.99,302.32,1.13,1,noaf
-78.3705,-0.3475,447.12,295.69,1.11,1,noaf
-78.3705,-0.3565,453.91,286.93,1.09,1,noaf
-78.3705,-0.3655,454.97,285.56,1.09,1,noaf
-78.3705,-0.3745,471.62,264.21,1.05,1,noaf
-78.3705,-0.3835,506.53,221.04,0.97,1,noaf
-78.3705,-0.3925,532.19,191.49,0.91,1,noaf
-78.3705,-0.4015,540.46,182.46,0.9,1,noaf
-78.3705,-0.4105,553.65,168.63,0.87,1,noaf
-78.3705,-0.4195,576.32,146.55,0.83,1,noaf
-78.3705,-0.4284,586.23,137.59,0.82,1,noaf
-78.3705,-0.4374,583.51,140.0,0.82,1,noaf
-78.3705,-0.4464,584.64,138.99,0.82,1,noaf
-78.3705,-0.4554,625.97,105.87,0.76,1,noaf
-78.3705,-0.4644,765.13,39.82,0.6,1,noaf
-78.3705,-0.4734,900.0,15.46,0.5,1,noaf
-78.3705,-0.4824,900.0,15.46,0.5,1,noaf
-78.3705,-0.4914,900.0,15.46,0.5,1,noaf
-78.3705,-0.5004,704.66,61.26,0.66,1,noaf
-78.3615,0.0032,600.81,125.17,0.79,1,noaf
-78.3615,-0.0058,573.34,149.33,0.84,1,noaf
-78.3615,0.0122,837.09,23.91,0.54,1,noaf
-78.3615,-0.0148,840.88,23.28,0.54,1,noaf
-78.3615,0.0212,406.69,347.41,1.24,1,noaf
-78.3615,-0.0238,482.67,250.26,1.02,1,noaf
-78.3615,0.0302,445.8,297.4,1.12,1,noaf
-78.3615,-0.0328,618.19,111.55,0.77,1,noaf
-78.3615,0.0392,496.94,232.61,0.99,1,noaf
-78.3615,-0.0417,472.31,263.34,1.05,1,noaf
-78.3615,0.0482,498.09,231.21,0.98,1,noaf
-78.3615,-0.0507,447.71,294.94,1.11,1,noaf
-78.3615,0.0572,681.79,72.0,0.69,1,noaf
-78.3615,-0.0597,374.35,386.37,1.36,1,noaf
-78.3615,0.0662,619.66,110.46,0.77,1,noaf
-78.3615,-0.0687,494.74,235.3,0.99,1,noaf
-78.3615,0.0752,641.61,95.19,0.74,1,noaf
-78.3615,-0.0777,449.32,292.86,1.11,1,noaf
-78.3615,0.0842,547.77,174.71,0.88,1,noaf
-78.3615,-0.0867,279.44,473.49,1.91,1,noaf
-78.3615,0.0932,717.68,55.85,0.65,1,noaf
-78.3615,-0.0957,535.0,188.39,0.91,1,noaf
-78.3615,0.1022,799.59,31.16,0.57,1,noaf
-78.3615,-0.1047,415.66,336.11,1.21,1,noaf
-78.3615,0.1111,561.87,160.38,0.86,1,noaf
-78.3615,-0.1137,410.41,342.74,1.23,1,noaf
-78.3615,0.1201,576.39,146.48,0.83,1,noaf
-78.3615,-0.1227,501.37,227.22,0.98,1,noaf
-78.3615,0.1291,900.0,15.46,0.5,1,noaf
-78.3615,-0.1317,541.25,181.62,0.89,1,noaf
-78.3615,0.1381,762.98,40.44,0.6,1,noaf
-78.3615,-0.1407,507.22,220.21,0.96,1,noaf
-78.3615,0.1471,650.03,89.84,0.73,1,noaf
-78.3615,-0.1497,387.18,371.3,1.31,1,noaf
-78.3615,0.1561,638.8,97.04,0.74,1,noaf
-78.3615,-0.1587,333.88,429.32,1.55,1,noaf
-78.3615,0.1651,875.24,18.33,0.52,1,noaf
-78.3615,-0.1676,384.64,374.34,1.32,1,noaf
-78.3615,0.1741,855.11,21.08,0.53,1,noaf
-78.3615,-0.1766,800.0,31.0701,0.5722,1,MS14
-78.3615,0.1831,900.0,15.46,0.5,1,noaf
-78.3615,-0.1856,800.0,31.0701,0.5722,1,MS14
-78.3615,0.1921,744.43,46.16,0.62,1,noaf
-78.3615,-0.1946,800.0,31.0701,0.5722,1,MS14
-78.3615,0.2011,819.17,27.13,0.56,1,noaf
-78.3615,-0.2036,800.0,31.0701,0.5722,1,MS14
-78.3615,0.2101,900.0,15.46,0.5,1,noaf
-78.3615,-0.2126,496.33,233.35,0.99,1,noaf
-78.3615,0.2191,875.44,18.3,0.52,1,noaf
-78.3615,-0.2216,483.52,249.2,1.02,1,noaf
-78.3615,0.2281,879.75,17.77,0.51,1,noaf
-78.3615,-0.2306,471.83,263.95,1.05,1,noaf
-78.3615,0.2371,900.0,15.46,0.5,1,noaf
-78.3615,-0.2396,465.87,271.56,1.06,1,noaf
-78.3615,0.246,525.71,198.74,0.93,1,noaf
-78.3615,-0.2486,476.79,257.66,1.03,1,noaf
-78.3615,0.255,512.14,214.39,0.95,1,noaf
-78.3615,-0.2576,502.3,226.11,0.97,1,noaf
-78.3615,0.264,575.27,147.52,0.83,1,noaf
-78.3615,-0.2666,517.83,207.75,0.94,1,noaf
-78.3615,0.273,626.84,105.25,0.76,1,noaf
-78.3615,-0.2756,492.48,238.07,1.0,1,noaf
-78.3615,0.282,580.15,143.03,0.83,1,noaf
-78.3615,-0.2846,464.44,273.39,1.07,1,noaf
-78.3615,0.291,503.27,224.94,0.97,1,noaf
-78.3615,-0.2935,497.32,232.14,0.99,1,noaf
-78.3615,0.3,392.28,365.16,1.29,1,noaf
-78.3615,-0.3025,544.51,178.14,0.89,1,noaf
-78.3615,-0.3115,518.74,206.69,0.94,1,noaf
-78.3615,-0.3205,434.63,311.82,1.15,1,noaf
-78.3615,-0.3295,463.93,274.04,1.07,1,noaf
-78.3615,-0.3385,490.35,240.7,1.0,1,noaf
-78.3615,-0.3475,458.35,281.2,1.08,1,noaf
-78.3615,-0.3565,441.98,302.34,1.13,1,noaf
-78.3615,-0.3655,505.81,221.9,0.97,1,noaf
-78.3615,-0.3745,555.45,166.8,0.87,1,noaf
-78.3615,-0.3835,599.06,126.61,0.8,1,noaf
-78.3615,-0.3925,591.58,132.92,0.81,1,noaf
-78.3615,-0.4015,547.35,175.16,0.88,1,noaf
-78.3615,-0.4105,552.8,169.51,0.87,1,noaf
-78.3615,-0.4195,616.69,112.68,0.77,1,noaf
-78.3615,-0.4284,617.41,112.13,0.77,1,noaf
-78.3615,-0.4374,613.66,114.98,0.78,1,noaf
-78.3615,-0.4464,776.84,36.63,0.59,1,noaf
-78.3615,-0.4554,900.0,15.46,0.5,1,noaf
-78.3615,-0.4644,900.0,15.46,0.5,1,noaf
-78.3615,-0.4734,900.0,15.46,0.5,1,noaf
-78.3615,-0.4824,900.0,15.46,0.5,1,noaf
-78.3615,-0.4914,777.8,36.38,0.59,1,noaf
-78.3615,-0.5004,634.75,99.75,0.75,1,noaf
-78.3525,0.0032,570.07,152.43,0.84,1,noaf
-78.3525,-0.0058,461.25,277.48,1.07,1,noaf
-78.3525,0.0122,778.75,36.14,0.59,1,noaf
-78.3525,-0.0148,665.02,80.97,0.71,1,noaf
-78.3525,0.0212,517.67,207.94,0.94,1,noaf
-78.3525,-0.0238,725.11,52.98,0.64,1,noaf
-78.3525,0.0302,479.63,254.08,1.03,1,noaf
-78.3525,-0.0328,528.18,195.96,0.92,1,noaf
-78.3525,0.0392,520.67,204.48,0.94,1,noaf
-78.3525,-0.0417,584.76,138.89,0.82,1,noaf
-78.3525,0.0482,521.57,203.45,0.93,1,noaf
-78.3525,-0.0507,475.58,259.19,1.04,1,noaf
-78.3525,0.0572,606.82,120.31,0.79,1,noaf
-78.3525,-0.0597,403.76,351.06,1.25,1,noaf
-78.3525,0.0662,713.88,57.39,0.65,1,noaf
-78.3525,-0.0687,537.54,185.62,0.9,1,noaf
-78.3525,0.0752,577.26,145.68,0.83,1,noaf
-78.3525,-0.0777,620.63,109.75,0.77,1,noaf
-78.3525,0.0842,596.44,128.79,0.8,1,noaf
-78.3525,-0.0867,652.51,88.31,0.72,1,noaf
-78.3525,0.0932,627.13,105.04,0.76,1,noaf
-78.3525,-0.0957,584.67,138.97,0.82,1,noaf
-78.3525,0.1022,900.0,15.46,0.5,1,noaf
-78.3525,-0.1047,505.19,222.64,0.97,1,noaf
-78.3525,0.1111,875.32,18.32,0.52,1,noaf
-78.3525,-0.1137,377.43,382.82,1.35,1,noaf
-78.3525,0.1201,501.31,227.3,0.98,1,noaf
-78.3525,-0.1227,354.6,408.28,1.45,1,noaf
-78.3525,0.1291,814.65,28.01,0.56,1,noaf
-78.3525,-0.1317,451.91,289.52,1.1,1,noaf
-78.3525,0.1381,900.0,15.46,0.5,1,noaf
-78.3525,-0.1407,451.09,290.57,1.1,1,noaf
-78.3525,0.1471,565.77,156.56,0.85,1,noaf
-78.3525,-0.1497,427.37,321.17,1.17,1,noaf
-78.3525,0.1561,800.56,30.95,0.57,1,noaf
-78.3525,-0.1587,444.52,299.06,1.12,1,noaf
-78.3525,0.1651,788.8,33.64,0.58,1,noaf
-78.3525,-0.1676,422.97,326.8,1.19,1,noaf
-78.3525,0.1741,889.85,16.57,0.51,1,noaf
-78.3525,-0.1766,415.4,336.44,1.21,1,noaf
-78.3525,0.1831,900.0,15.46,0.5,1,noaf
-78.3525,-0.1856,428.79,319.34,1.17,1,noaf
-78.3525,0.1921,900.0,15.46,0.5,1,noaf
-78.3525,-0.1946,426.58,322.18,1.17,1,noaf
-78.3525,0.2011,900.0,15.46,0.5,1,noaf
-78.3525,-0.2036,800.0,31.0701,0.5722,1,MS14
-78.3525,0.2101,813.23,28.29,0.56,1,noaf
-78.3525,-0.2126,443.2,300.77,1.12,1,noaf
-78.3525,0.2191,571.46,151.1,0.84,1,noaf
-78.3525,-0.2216,445.47,297.83,1.12,1,noaf
-78.3525,0.2281,900.0,15.46,0.5,1,noaf
-78.3525,-0.2306,443.79,300.0,1.12,1,noaf
-78.3525,0.2371,900.0,15.46,0.5,1,noaf
-78.3525,-0.2396,434.22,312.36,1.15,1,noaf
-78.3525,0.246,577.85,145.14,0.83,1,noaf
-78.3525,-0.2486,440.19,304.65,1.13,1,noaf
-78.3525,0.255,489.37,241.92,1.0,1,noaf
-78.3525,-0.2576,438.6,306.7,1.14,1,noaf
-78.3525,0.264,561.93,160.32,0.86,1,noaf
-78.3525,-0.2666,430.71,316.88,1.16,1,noaf
-78.3525,0.273,579.18,143.92,0.83,1,noaf
-78.3525,-0.2756,442.66,301.46,1.13,1,noaf
-78.3525,0.282,586.82,137.06,0.82,1,noaf
-78.3525,-0.2846,491.88,238.81,1.0,1,noaf
-78.3525,0.291,551.32,171.03,0.88,1,noaf
-78.3525,-0.2935,570.22,152.28,0.84,1,noaf
-78.3525,0.3,628.06,104.39,0.75,1,noaf
-78.3525,-0.3025,595.04,129.98,0.8,1,noaf
-78.3525,-0.3115,574.97,147.8,0.83,1,noaf
-78.3525,-0.3205,476.94,257.47,1.03,1,noaf
-78.3525,-0.3295,543.68,179.03,0.89,1,noaf
-78.3525,-0.3385,556.72,165.52,0.87,1,noaf
-78.3525,-0.3475,585.17,138.52,0.82,1,noaf
-78.3525,-0.3565,649.93,89.9,0.73,1,noaf
-78.3525,-0.3655,729.4,51.38,0.64,1,noaf
-78.3525,-0.3745,771.47,38.06,0.6,1,noaf
-78.3525,-0.3835,824.11,26.2,0.55,1,noaf
-78.3525,-0.3925,734.4,49.58,0.63,1,noaf
-78.3525,-0.4015,599.59,126.17,0.8,1,noaf
-78.3525,-0.4105,630.57,102.63,0.75,1,noaf
-78.3525,-0.4195,660.83,83.37,0.71,1,noaf
-78.3525,-0.4284,675.9,75.04,0.69,1,noaf
-78.3525,-0.4374,692.63,66.71,0.67,1,noaf
-78.3525,-0.4464,897.26,15.75,0.5,1,noaf
-78.3525,-0.4554,900.0,15.46,0.5,1,noaf
-78.3525,-0.4644,783.34,34.97,0.59,1,noaf
-78.3525,-0.4734,702.43,62.24,0.66,1,noaf
-78.3525,-0.4824,667.44,79.62,0.7,1,noaf
-78.3525,-0.4914,570.96,151.58,0.84,1,noaf
-78.3525,-0.5004,509.93,216.99,0.96,1,noaf
-78.3435,0.0032,579.87,143.29,0.83,1,noaf
-78.3435,-0.0058,423.97,325.53,1.18,1,noaf
-78.3435,0.0122,752.1,43.7,0.61,1,noaf
-78.3435,-0.0148,542.73,180.04,0.89,1,noaf
-78.3435,0.0212,564.84,157.46,0.85,1,noaf
-78.3435,-0.0238,702.63,62.15,0.66,1,noaf
-78.3435,0.0302,536.45,186.81,0.9,1,noaf
-78.3435,-0.0328,455.49,284.89,1.09,1,noaf
-78.3435,0.0392,518.13,207.4,0.94,1,noaf
-78.3435,-0.0417,626.28,105.65,0.76,1,noaf
-78.3435,0.0482,556.45,165.79,0.87,1,noaf
-78.3435,-0.0507,342.98,420.35,1.51,1,noaf
-78.3435,0.0572,547.14,175.38,0.88,1,noaf
-78.3435,-0.0597,405.79,348.54,1.24,1,noaf
-78.3435,0.0662,709.74,59.1,0.66,1,noaf
-78.3435,-0.0687,690.87,67.54,0.68,1,noaf
-78.3435,0.0752,800.02,31.07,0.57,1,noaf
-78.3435,-0.0777,765.07,39.84,0.6,1,noaf
-78.3435,0.0842,819.5,27.06,0.56,1,noaf
-78.3435,-0.0867,557.33,164.91,0.87,1,noaf
-78.3435,0.0932,808.52,29.25,0.57,1,noaf
-78.3435,-0.0957,658.56,84.69,0.71,1,noaf
-78.3435,0.1022,814.66,28.01,0.56,1,noaf
-78.3435,-0.1047,474.55,260.5,1.04,1,noaf
-78.3435,0.1111,873.03,18.61,0.52,1,noaf
-78.3435,-0.1137,478.85,255.07,1.03,1,noaf
-78.3435,0.1201,771.05,38.18,0.6,1,noaf
-78.3435,-0.1227,446.47,296.54,1.12,1,noaf
-78.3435,0.1291,792.34,32.81,0.58,1,noaf
-78.3435,-0.1317,411.55,341.31,1.22,1,noaf
-78.3435,0.1381,900.0,15.46,0.5,1,noaf
-78.3435,-0.1407,349.22,413.95,1.48,1,noaf
-78.3435,0.1471,703.42,61.81,0.66,1,noaf
-78.3435,-0.1497,424.76,324.52,1.18,1,noaf
-78.3435,0.1561,706.4,60.52,0.66,1,noaf
-78.3435,-0.1587,445.12,298.28,1.12,1,noaf
-78.3435,0.1651,866.63,19.45,0.52,1,noaf
-78.3435,-0.1676,435.57,310.61,1.15,1,noaf
-78.3435,0.1741,900.0,15.46,0.5,1,noaf
-78.3435,-0.1766,444.87,298.6,1.12,1,noaf
-78.3435,0.1831,900.0,15.46,0.5,1,noaf
-78.3435,-0.1856,434.91,311.46,1.15,1,noaf
-78.3435,0.1921,900.0,15.46,0.5,1,noaf
-78.3435,-0.1946,424.35,325.04,1.18,1,noaf
-78.3435,0.2011,900.0,15.46,0.5,1,noaf
-78.3435,-0.2036,421.43,328.78,1.19,1,noaf
-78.3435,0.2101,793.23,32.6,0.58,1,noaf
-78.3435,-0.2126,407.18,346.79,1.24,1,noaf
-78.3435,0.2191,900.0,15.46,0.5,1,noaf
-78.3435,-0.2216,429.66,318.22,1.17,1,noaf
-78.3435,0.2281,900.0,15.46,0.5,1,noaf
-78.3435,-0.2306,449.39,292.77,1.11,1,noaf
-78.3435,0.2371,628.0,104.43,0.75,1,noaf
-78.3435,-0.2396,407.36,346.57,1.24,1,noaf
-78.3435,0.246,575.65,147.17,0.83,1,noaf
-78.3435,-0.2486,393.03,364.25,1.29,1,noaf
-78.3435,0.255,491.64,239.11,1.0,1,noaf
-78.3435,-0.2576,354.55,408.34,1.45,1,noaf
-78.3435,0.264,546.46,176.09,0.89,1,noaf
-78.3435,-0.2666,361.78,400.52,1.42,1,noaf
-78.3435,0.273,562.58,159.68,0.86,1,noaf
-78.3435,-0.2756,429.19,318.82,1.17,1,noaf
-78.3435,0.282,583.63,139.9,0.82,1,noaf
-78.3435,-0.2846,530.99,192.82,0.91,1,noaf
-78.3435,0.291,639.64,96.48,0.74,1,noaf
-78.3435,-0.2935,571.91,150.67,0.84,1,noaf
-78.3435,0.3,758.85,41.65,0.61,1,noaf
-78.3435,-0.3025,534.32,189.14,0.91,1,noaf
-78.3435,-0.3115,529.65,194.31,0.92,1,noaf
-78.3435,-0.3205,600.28,125.6,0.79,1,noaf
-78.3435,-0.3295,757.52,42.05,0.61,1,noaf
-78.3435,-0.3385,717.34,55.99,0.65,1,noaf
-78.3435,-0.3475,892.3,16.29,0.51,1,noaf
-78.3435,-0.3565,900.0,15.46,0.5,1,noaf
-78.3435,-0.3655,900.0,15.46,0.5,1,noaf
-78.3435,-0.3745,900.0,15.46,0.5,1,noaf
-78.3435,-0.3835,900.0,15.46,0.5,1,noaf
-78.3435,-0.3925,852.92,21.4,0.53,1,noaf
-78.3435,-0.4015,829.29,25.26,0.55,1,noaf
-78.3435,-0.4105,842.46,23.03,0.54,1,noaf
-78.3435,-0.4195,859.36,20.46,0.53,1,noaf
-78.3435,-0.4284,900.0,15.46,0.5,1,noaf
-78.3435,-0.4374,747.37,45.2,0.62,1,noaf
-78.3435,-0.4464,764.63,39.96,0.6,1,noaf
-78.3435,-0.4554,527.83,196.35,0.92,1,noaf
-78.3435,-0.4644,500.3,228.52,0.98,1,noaf
-78.3435,-0.4734,605.29,121.54,0.79,1,noaf
-78.3435,-0.4824,637.34,98.01,0.74,1,noaf
-78.3435,-0.4914,609.12,118.5,0.78,1,noaf
-78.3435,-0.5004,589.11,135.06,0.81,1,noaf
-78.3345,0.0032,705.43,60.93,0.66,1,noaf
-78.3345,-0.0058,602.29,123.95,0.79,1,noaf
-78.3345,0.0122,869.94,19.01,0.52,1,noaf
-78.3345,-0.0148,679.22,73.32,0.69,1,noaf
-78.3345,0.0212,513.94,212.27,0.95,1,noaf
-78.3345,-0.0238,462.54,275.82,1.07,1,noaf
-78.3345,0.0302,505.53,222.23,0.97,1,noaf
-78.3345,-0.0328,696.26,65.02,0.67,1,noaf
-78.3345,0.0392,569.45,153.02,0.84,1,noaf
-78.3345,-0.0417,574.55,148.19,0.84,1,noaf
-78.3345,0.0482,567.95,154.45,0.85,1,noaf
-78.3345,-0.0507,304.83,454.98,1.73,1,noaf
-78.3345,0.0572,648.76,90.63,0.73,1,noaf
-78.3345,-0.0597,501.43,227.15,0.98,1,noaf
-78.3345,0.0662,648.73,90.64,0.73,1,noaf
-78.3345,-0.0687,751.39,43.92,0.61,1,noaf
-78.3345,0.0752,758.01,41.9,0.61,1,noaf
-78.3345,-0.0777,625.21,106.41,0.76,1,noaf
-78.3345,0.0842,883.57,17.3,0.51,1,noaf
-78.3345,-0.0867,403.64,351.21,1.25,1,noaf
-78.3345,0.0932,900.0,15.46,0.5,1,noaf
-78.3345,-0.0957,540.54,182.38,0.9,1,noaf
-78.3345,0.1022,900.0,15.46,0.5,1,noaf
-78.3345,-0.1047,486.74,245.18,1.01,1,noaf
-78.3345,0.1111,900.0,15.46,0.5,1,noaf
-78.3345,-0.1137,564.7,157.6,0.85,1,noaf
-78.3345,0.1201,900.0,15.46,0.5,1,noaf
-78.3345,-0.1227,496.08,233.66,0.99,1,noaf
-78.3345,0.1291,744.88,46.01,0.62,1,noaf
-78.3345,-0.1317,394.2,362.83,1.29,1,noaf
-78.3345,0.1381,900.0,15.46,0.5,1,noaf
-78.3345,-0.1407,378.55,381.5,1.35,1,noaf
-78.3345,0.1471,900.0,15.46,0.5,1,noaf
-78.3345,-0.1497,421.5,328.68,1.19,1,noaf
-78.3345,0.1561,777.85,36.37,0.59,1,noaf
-78.3345,-0.1587,422.83,326.98,1.19,1,noaf
-78.3345,0.1651,900.0,15.46,0.5,1,noaf
-78.3345,-0.1676,440.62,304.1,1.13,1,noaf
-78.3345,0.1741,900.0,15.46,0.5,1,noaf
-78.3345,-0.1766,450.6,291.2,1.1,1,noaf
-78.3345,0.1831,900.0,15.46,0.5,1,noaf
-78.3345,-0.1856,445.96,297.2,1.12,1,noaf
-78.3345,0.1921,900.0,15.46,0.5,1,noaf
-78.3345,-0.1946,453.26,287.76,1.1,1,noaf
-78.3345,0.2011,721.55,54.34,0.64,1,noaf
-78.3345,-0.2036,469.97,266.32,1.05,1,noaf
-78.3345,0.2101,790.14,33.33,0.58,1,noaf
-78.3345,-0.2126,476.98,257.42,1.03,1,noaf
-78.3345,0.2191,900.0,15.46,0.5,1,noaf
-78.3345,-0.2216,535.53,187.81,0.91,1,noaf
-78.3345,0.2281,786.36,34.23,0.58,1,noaf
-78.3345,-0.2306,560.26,161.97,0.86,1,noaf
-78.3345,0.2371,766.74,39.37,0.6,1,noaf
-78.3345,-0.2396,528.26,195.87,0.92,1,noaf
-78.3345,0.246,504.85,223.04,0.97,1,noaf
-78.3345,-0.2486,508.05,219.22,0.96,1,noaf
-78.3345,0.255,520.46,204.72,0.94,1,noaf
-78.3345,-0.2576,472.1,263.61,1.05,1,noaf
-78.3345,0.264,535.91,187.4,0.9,1,noaf
-78.3345,-0.2666,468.01,268.82,1.06,1,noaf
-78.3345,0.273,561.77,160.48,0.86,1,noaf
-78.3345,-0.2756,539.67,183.31,0.9,1,noaf
-78.3345,0.282,579.06,144.03,0.83,1,noaf
-78.3345,-0.2846,570.62,151.9,0.84,1,noaf
-78.3345,0.291,612.45,115.91,0.78,1,noaf
-78.3345,-0.2935,585.96,137.82,0.82,1,noaf
-78.3345,0.3,774.22,37.32,0.59,1,noaf
-78.3345,-0.3025,544.38,178.28,0.89,1,noaf
-78.3345,-0.3115,544.56,178.09,0.89,1,noaf
-78.3345,-0.3205,798.4,31.43,0.57,1,noaf
-78.3345,-0.3295,900.0,15.46,0.5,1,noaf
-78.3345,-0.3385,900.0,15.46,0.5,1,noaf
-78.3345,-0.3475,900.0,15.46,0.5,1,noaf
-78.3345,-0.3565,900.0,15.46,0.5,1,noaf
-78.3345,-0.3655,900.0,15.46,0.5,1,noaf
-78.3345,-0.3745,900.0,15.46,0.5,1,noaf
-78.3345,-0.3835,900.0,15.46,0.5,1,noaf
-78.3345,-0.3925,900.0,15.46,0.5,1,noaf
-78.3345,-0.4015,900.0,15.46,0.5,1,noaf
-78.3345,-0.4105,900.0,15.46,0.5,1,noaf
-78.3345,-0.4195,900.0,15.46,0.5,1,noaf
-78.3345,-0.4284,900.0,15.46,0.5,1,noaf
-78.3345,-0.4374,900.0,15.46,0.5,1,noaf
-78.3345,-0.4464,605.06,121.72,0.79,1,noaf
-78.3345,-0.4554,752.84,43.47,0.61,1,noaf
-78.3345,-0.4644,631.49,101.99,0.75,1,noaf
-78.3345,-0.4734,674.1,75.99,0.7,1,noaf
-78.3345,-0.4824,637.43,97.95,0.74,1,noaf
-78.3345,-0.4914,587.8,136.21,0.81,1,noaf
-78.3345,-0.5004,588.99,135.17,0.81,1,noaf
-78.3255,0.0032,868.79,19.16,0.52,1,noaf
-78.3255,-0.0058,770.78,38.25,0.6,1,noaf
-78.3255,0.0122,864.69,19.72,0.52,1,noaf
-78.3255,-0.0148,597.98,127.51,0.8,1,noaf
-78.3255,0.0212,564.07,158.22,0.85,1,noaf
-78.3255,-0.0238,542.34,180.45,0.89,1,noaf
-78.3255,0.0302,597.1,128.24,0.8,1,noaf
-78.3255,-0.0328,636.09,98.84,0.74,1,noaf
-78.3255,0.0392,579.4,143.72,0.83,1,noaf
-78.3255,-0.0417,487.84,243.81,1.01,1,noaf
-78.3255,0.0482,571.82,150.76,0.84,1,noaf
-78.3255,-0.0507,440.39,304.4,1.13,1,noaf
-78.3255,0.0572,608.1,119.3,0.78,1,noaf
-78.3255,-0.0597,569.85,152.64,0.84,1,noaf
-78.3255,0.0662,710.5,58.78,0.66,1,noaf
-78.3255,-0.0687,745.3,45.87,0.62,1,noaf
-78.3255,0.0752,766.42,39.46,0.6,1,noaf
-78.3255,-0.0777,558.55,163.68,0.86,1,noaf
-78.3255,0.0842,840.52,23.34,0.54,1,noaf
-78.3255,-0.0867,407.79,346.04,1.24,1,noaf
-78.3255,0.0932,900.0,15.46,0.5,1,noaf
-78.3255,-0.0957,458.81,280.62,1.08,1,noaf
-78.3255,0.1022,900.0,15.46,0.5,1,noaf
-78.3255,-0.1047,577.11,145.82,0.83,1,noaf
-78.3255,0.1111,900.0,15.46,0.5,1,noaf
-78.3255,-0.1137,560.92,161.32,0.86,1,noaf
-78.3255,0.1201,900.0,15.46,0.5,1,noaf
-78.3255,-0.1227,505.34,222.46,0.97,1,noaf
-78.3255,0.1291,900.0,15.46,0.5,1,noaf
-78.3255,-0.1317,499.96,228.93,0.98,1,noaf
-78.3255,0.1381,900.0,15.46,0.5,1,noaf
-78.3255,-0.1407,494.39,235.72,0.99,1,noaf
-78.3255,0.1471,900.0,15.46,0.5,1,noaf
-78.3255,-0.1497,484.06,248.53,1.02,1,noaf
-78.3255,0.1561,831.25,24.91,0.55,1,noaf
-78.3255,-0.1587,475.23,259.63,1.04,1,noaf
-78.3255,0.1651,900.0,15.46,0.5,1,noaf
-78.3255,-0.1676,467.72,269.19,1.06,1,noaf
-78.3255,0.1741,900.0,15.46,0.5,1,noaf
-78.3255,-0.1766,475.93,258.76,1.04,1,noaf
-78.3255,0.1831,900.0,15.46,0.5,1,noaf
-78.3255,-0.1856,482.97,249.88,1.02,1,noaf
-78.3255,0.1921,553.12,169.18,0.87,1,noaf
-78.3255,-0.1946,505.8,221.91,0.97,1,noaf
-78.3255,0.2011,818.08,27.34,0.56,1,noaf
-78.3255,-0.2036,549.2,173.22,0.88,1,noaf
-78.3255,0.2101,900.0,15.46,0.5,1,noaf
-78.3255,-0.2126,606.69,120.42,0.79,1,noaf
-78.3255,0.2191,893.73,16.14,0.5,1,noaf
-78.3255,-0.2216,622.76,108.18,0.76,1,noaf
-78.3255,0.2281,674.88,75.58,0.7,1,noaf
-78.3255,-0.2306,608.0,119.38,0.78,1,noaf
-78.3255,0.2371,740.18,47.58,0.63,1,noaf
-78.3255,-0.2396,601.02,125.0,0.79,1,noaf
-78.3255,0.246,420.74,329.66,1.19,1,noaf
-78.3255,-0.2486,571.74,150.84,0.84,1,noaf
-78.3255,0.255,492.88,237.58,1.0,1,noaf
-78.3255,-0.2576,555.8,166.44,0.87,1,noaf
-78.3255,0.264,531.05,192.75,0.91,1,noaf
-78.3255,-0.2666,589.44,134.77,0.81,1,noaf
-78.3255,0.273,552.07,170.25,0.87,1,noaf
-78.3255,-0.2756,600.88,125.11,0.79,1,noaf
-78.3255,0.282,562.44,159.82,0.86,1,noaf
-78.3255,-0.2846,639.92,96.3,0.74,1,noaf
-78.3255,0.291,590.58,133.78,0.81,1,noaf
-78.3255,-0.2935,720.85,54.61,0.64,1,noaf
-78.3255,0.3,670.4,77.99,0.7,1,noaf
-78.3255,-0.3025,661.37,83.05,0.71,1,noaf
-78.3255,-0.3115,681.03,72.39,0.69,1,noaf
-78.3255,-0.3205,900.0,15.46,0.5,1,noaf
-78.3255,-0.3295,900.0,15.46,0.5,1,noaf
-78.3255,-0.3385,900.0,15.46,0.5,1,noaf
-78.3255,-0.3475,887.36,16.86,0.51,1,noaf
-78.3255,-0.3565,888.85,16.69,0.51,1,noaf
-78.3255,-0.3655,900.0,15.46,0.5,1,noaf
-78.3255,-0.3745,900.0,15.46,0.5,1,noaf
-78.3255,-0.3835,900.0,15.46,0.5,1,noaf
-78.3255,-0.3925,900.0,15.46,0.5,1,noaf
-78.3255,-0.4015,900.0,15.46,0.5,1,noaf
-78.3255,-0.4105,900.0,15.46,0.5,1,noaf
-78.3255,-0.4195,888.58,16.72,0.51,1,noaf
-78.3255,-0.4284,657.34,85.41,0.72,1,noaf
-78.3255,-0.4374,814.59,28.02,0.56,1,noaf
-78.3255,-0.4464,702.53,62.2,0.66,1,noaf
-78.3255,-0.4554,617.41,112.13,0.77,1,noaf
-78.3255,-0.4644,744.79,46.04,0.62,1,noaf
-78.3255,-0.4734,596.58,128.68,0.8,1,noaf
-78.3255,-0.4824,625.35,106.32,0.76,1,noaf
-78.3255,-0.4914,601.13,124.91,0.79,1,noaf
-78.3255,-0.5004,566.39,155.96,0.85,1,noaf
-78.3165,0.0032,900.0,15.46,0.5,1,noaf
-78.3165,-0.0058,839.42,23.52,0.54,1,noaf
