#,,,,,,,,,,"generated_by='OpenQuake engine 3.14.0-gitac4adff13b', start_date='2022-04-14T11:28:22', checksum=3625500031, investigation_time=1.0, risk_investigation_time=1.0"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,losses,loss_type,rup_id,year
261,4.72379E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,1.65064E+00,structural,232,1
264,4.63490E+02,1.00898E+01,9.19470E-01,2.21915E-01,2.30051E-02,1.25658E-02,3.32568E+06,structural,235,1
265,1.85195E+01,2.62426E-01,1.96781E-02,4.05609E-03,4.32211E-04,2.03901E-04,3.70391E+05,structural,236,1
266,8.68182E+02,2.07478E+01,2.05090E+00,5.38103E-01,5.26441E-02,2.63336E-02,6.26634E+06,structural,237,1
267,4.03049E+02,7.46120E+00,6.52466E-01,1.53660E-01,1.53836E-02,6.93911E-03,3.44924E+06,structural,237,1
268,4.14462E+02,1.11944E+01,1.15698E+00,3.13028E-01,3.44981E-02,1.41515E-02,4.44557E+06,structural,237,1
269,7.56264E+02,1.73280E+01,1.81532E+00,5.23840E-01,4.99027E-02,2.50586E-02,6.25214E+06,structural,238,1
270,3.70550E+02,1.47724E+01,1.94727E+00,6.61058E-01,6.93235E-02,4.45510E-02,2.77827E+06,structural,239,1
271,6.61258E+02,2.97254E+01,4.06690E+00,1.41480E+00,1.41840E-01,8.77633E-02,5.95922E+06,structural,240,1
272,2.81308E+03,1.47841E+02,2.58521E+01,1.28793E+01,1.40328E+00,4.01839E-01,4.45291E+07,structural,241,1
273,5.12014E+03,2.57972E+02,3.91132E+01,1.55672E+01,1.62870E+00,1.04246E+00,4.64538E+07,structural,242,1
274,1.25885E+04,8.92191E+02,1.69248E+02,8.75672E+01,8.83066E+00,4.78510E+00,1.28729E+08,structural,243,1
275,3.62765E+03,1.31112E+02,1.75688E+01,6.45085E+00,6.43046E-01,3.21057E-01,3.75500E+07,structural,244,1
276,4.13390E+03,1.76600E+02,2.62413E+01,1.08029E+01,1.07402E+00,5.35934E-01,4.40833E+07,structural,244,1
277,3.90874E+03,2.14753E+02,3.70533E+01,1.75029E+01,1.91250E+00,8.36493E-01,7.38720E+07,structural,245,1
278,1.06840E+04,8.55703E+02,1.93481E+02,1.26820E+02,1.34581E+01,7.89829E+00,1.18274E+08,structural,246,1
279,1.09647E+04,5.93836E+02,9.55260E+01,4.20950E+01,4.33277E+00,2.07268E+00,1.54284E+08,structural,247,1
280,2.52435E+04,3.33433E+03,9.45605E+02,8.08684E+02,8.46696E+01,3.72161E+01,4.88078E+08,structural,248,1
281,1.42080E+04,1.17222E+03,2.56024E+02,1.61997E+02,1.64624E+01,7.17303E+00,1.82718E+08,structural,249,1
282,1.09478E+04,9.92631E+02,2.28962E+02,1.53755E+02,1.55303E+01,6.72906E+00,1.46086E+08,structural,249,1
283,7.66499E+03,5.76128E+02,1.18354E+02,6.68004E+01,7.09211E+00,2.87805E+00,9.38473E+07,structural,250,1
284,7.14956E+03,5.04882E+02,9.81538E+01,5.14330E+01,5.33028E+00,2.64660E+00,8.69962E+07,structural,251,1
285,4.91629E+03,1.88533E+02,2.55999E+01,9.31176E+00,9.59252E-01,4.83361E-01,5.22317E+07,structural,252,1
286,1.52283E+04,1.12213E+03,2.13942E+02,1.09257E+02,1.11468E+01,5.23388E+00,1.55552E+08,structural,253,1
287,2.82071E+03,1.54800E+02,2.66102E+01,1.22719E+01,1.31481E+00,4.61046E-01,3.54522E+07,structural,254,1
288,7.81173E+03,5.16451E+02,1.08974E+02,6.83507E+01,6.86419E+00,3.44658E+00,1.06888E+08,structural,255,1
289,9.44488E+03,8.84564E+02,2.08724E+02,1.41601E+02,1.49916E+01,5.82866E+00,1.18488E+08,structural,256,1
290,2.81657E+03,9.52180E+01,1.20110E+01,4.07798E+00,4.18152E-01,2.36890E-01,2.59601E+07,structural,257,1
291,4.18608E+03,2.32211E+02,3.95285E+01,1.82689E+01,1.89654E+00,8.82346E-01,5.43491E+07,structural,258,1
292,2.71975E+03,9.95195E+01,1.31217E+01,4.63311E+00,4.66669E-01,2.30036E-01,2.17476E+07,structural,259,1
293,4.10171E+03,1.32428E+02,1.60000E+01,5.12091E+00,5.26449E-01,3.51046E-01,5.32744E+07,structural,260,1
294,1.01283E+03,3.00343E+01,3.43165E+00,9.61757E-01,1.02423E-01,2.13151E-01,2.48973E+07,structural,260,1
295,6.55072E+03,3.06993E+02,4.54013E+01,1.81498E+01,1.81682E+00,8.00116E-01,5.56463E+07,structural,261,1
296,8.79017E+03,5.10642E+02,8.76137E+01,4.12651E+01,4.18542E+00,2.13195E+00,7.62292E+07,structural,262,1
297,1.83776E+02,3.91574E+00,3.71955E-01,9.39694E-02,8.91873E-03,4.24857E-03,1.98124E+06,structural,263,1
298,2.43654E+02,6.04812E+00,6.21423E-01,1.67592E-01,1.59379E-02,7.47400E-03,2.47297E+06,structural,263,1
299,1.88203E+02,2.70075E+00,2.11741E-01,4.60748E-02,4.99624E-03,2.06568E-03,2.13696E+06,structural,264,1
300,9.30164E+02,3.17634E+01,3.80000E+00,1.18391E+00,1.16094E-01,6.20734E-02,6.48520E+06,structural,265,1
301,2.51591E+01,2.10586E-01,1.15175E-02,1.72257E-03,1.79880E-04,1.10166E-03,5.82941E+05,structural,266,1
302,1.28897E+02,1.69940E+00,1.28149E-01,2.68318E-02,2.72018E-03,1.56285E-03,1.63676E+06,structural,267,1
303,1.52186E+03,6.40412E+01,8.58783E+00,2.98799E+00,3.11196E-01,1.69940E-01,1.63306E+07,structural,268,1
304,3.45932E+02,7.37530E+00,6.99267E-01,1.78470E-01,1.90837E-02,4.66000E-03,2.59148E+06,structural,269,1
305,8.60675E+01,9.35319E-01,6.10839E-02,1.12050E-02,1.16440E-03,9.05087E-04,9.76015E+05,structural,269,1
306,5.97017E-01,1.16627E-03,2.20806E-05,1.22381E-06,1.26494E-07,2.38618E-07,1.58688E+04,structural,270,1
307,2.97506E+02,6.55813E+00,6.44724E-01,1.69144E-01,1.74573E-02,9.56203E-03,2.81383E+06,structural,271,1
308,3.25910E+02,4.75001E+00,3.33599E-01,6.26612E-02,6.96441E-03,3.60375E-03,8.55282E+06,structural,272,1
309,9.00131E+01,8.73270E-01,5.27670E-02,9.16749E-03,1.04156E-03,3.44920E-04,2.04689E+06,structural,272,1
310,5.77609E+02,1.21824E+01,1.21379E+00,3.30257E-01,3.38759E-02,1.94101E-02,5.70039E+06,structural,273,1
311,3.44309E+03,2.31200E+02,5.21206E+01,3.42939E+01,3.44081E+00,1.44330E+00,3.36426E+07,structural,274,1
312,3.37914E+02,6.87460E+00,6.75090E-01,1.66289E-01,1.62280E-02,3.96975E-02,5.85423E+06,structural,275,1
313,3.78168E+03,1.53584E+02,2.14370E+01,7.99257E+00,7.87379E-01,4.44930E-01,3.07128E+07,structural,276,1
314,6.15879E+03,2.88053E+02,4.30916E+01,1.70543E+01,1.82052E+00,8.67009E-01,7.40320E+07,structural,277,1
315,5.13372E+03,5.16538E+02,1.20125E+02,7.71983E+01,8.25818E+00,2.55615E+00,9.01751E+07,structural,278,1
316,5.88344E+03,3.93413E+02,7.01892E+01,3.31227E+01,3.24105E+00,1.70807E+00,4.62302E+07,structural,279,1
317,1.18096E+04,8.46416E+02,1.77419E+02,1.07097E+02,1.05630E+01,3.49592E+00,1.37645E+08,structural,280,1
318,1.19938E+04,6.75667E+02,1.15724E+02,5.48117E+01,5.62554E+00,2.74323E+00,1.11046E+08,structural,281,1
319,4.70676E+04,6.92228E+03,2.02002E+03,1.83547E+03,1.87549E+02,9.45781E+01,9.63987E+08,structural,281,1
320,1.22402E+04,8.01271E+02,1.55432E+02,8.75382E+01,8.89938E+00,4.36357E+00,1.66400E+08,structural,282,1
321,2.50231E+03,1.60769E+02,3.69688E+01,2.57743E+01,2.54975E+00,2.68492E-01,1.85577E+07,structural,283,1
322,3.85176E+03,1.51237E+02,2.05779E+01,7.48705E+00,7.69424E-01,4.67819E-01,2.80426E+07,structural,284,1
323,1.36024E+03,6.21186E+01,9.57898E+00,3.93218E+00,3.80522E-01,1.97271E-01,1.01045E+07,structural,285,1
324,1.93689E+03,5.40658E+01,6.50768E+00,2.14834E+00,2.22076E-01,1.33389E-01,1.51238E+07,structural,286,1
325,4.71594E+03,2.01763E+02,2.80764E+01,1.02052E+01,1.03620E+00,5.50674E-01,5.72628E+07,structural,287,1
326,2.68814E+03,8.28054E+01,9.54983E+00,2.91927E+00,2.99762E-01,1.64415E-01,2.27045E+07,structural,288,1
327,5.50797E+03,3.58905E+02,6.84459E+01,3.54108E+01,3.51052E+00,1.92898E+00,5.63783E+07,structural,289,1
328,3.20135E+03,2.22546E+02,4.15389E+01,2.03111E+01,1.98571E+00,1.07626E+00,3.06903E+07,structural,289,1
329,2.65808E+03,1.64853E+02,2.98992E+01,1.44335E+01,1.53277E+00,5.04451E-01,2.91731E+07,structural,290,1
330,4.55293E+03,2.16579E+02,3.12621E+01,1.16832E+01,1.24137E+00,5.54412E-01,4.48592E+07,structural,291,1
331,1.59844E+04,1.52533E+03,3.45891E+02,2.18664E+02,2.15858E+01,7.64155E+00,1.73730E+08,structural,292,1
332,5.87052E+03,2.54922E+02,3.56697E+01,1.29495E+01,1.34603E+00,1.33671E+00,7.74042E+07,structural,293,1
333,3.49172E+03,1.20840E+02,1.47727E+01,4.74802E+00,4.78446E-01,2.64502E-01,2.86478E+07,structural,294,1
334,3.14083E+03,1.24442E+02,1.73077E+01,6.67344E+00,6.74072E-01,2.89346E-01,3.26023E+07,structural,295,1
335,4.70930E+02,1.03594E+01,1.04285E+00,2.83432E-01,2.72698E-02,1.27070E-02,3.59046E+06,structural,296,1
336,4.02753E+03,1.60346E+02,2.10363E+01,7.20124E+00,7.67351E-01,3.69016E-01,3.90268E+07,structural,297,1
337,7.89264E+02,2.15395E+01,2.28794E+00,6.39040E-01,6.58563E-02,4.74197E-02,8.57787E+06,structural,298,1
338,2.03969E+03,1.03013E+02,1.59183E+01,6.47440E+00,7.07314E-01,3.39065E-01,2.22510E+07,structural,299,1
339,4.41785E+02,1.31529E+01,1.43758E+00,4.07984E-01,4.03165E-02,2.08846E-02,3.01116E+06,structural,300,1
340,2.15650E+03,9.36883E+01,1.36458E+01,5.21376E+00,5.18869E-01,2.49539E-01,1.76294E+07,structural,300,1
341,7.07345E+02,1.64501E+01,1.59943E+00,4.11728E-01,4.39084E-02,2.42957E-02,5.90265E+06,structural,301,1
342,1.04463E+02,1.80100E+00,1.49379E-01,3.31934E-02,3.54483E-03,1.85055E-03,8.32596E+05,structural,302,1
343,1.32015E+02,1.69528E+00,1.21302E-01,2.41620E-02,2.55813E-03,1.61747E-03,1.18927E+06,structural,303,1
344,1.08082E+02,1.27677E+00,8.72142E-02,1.65532E-02,1.85249E-03,1.25345E-03,5.76979E+05,structural,304,1
345,1.08654E+02,1.57069E+00,1.20443E-01,2.52158E-02,2.79337E-03,1.65376E-03,1.92802E+06,structural,305,1
346,5.50870E+02,1.39805E+01,1.43416E+00,3.89291E-01,3.94208E-02,2.44610E-02,3.46980E+06,structural,306,1
347,4.78231E+01,5.40503E-01,3.56750E-02,6.53600E-03,7.11858E-04,4.44746E-04,3.57257E+05,structural,307,1
348,3.82433E+03,1.99235E+02,3.11488E+01,1.29523E+01,1.34077E+00,5.66861E-01,3.73096E+07,structural,308,1
349,1.55421E+02,3.12831E+00,2.73682E-01,6.37356E-02,6.05326E-03,3.02837E-03,7.69437E+05,structural,309,1
350,8.90501E+01,8.60252E-01,5.36592E-02,9.52861E-03,1.03401E-03,5.88105E-04,1.25441E+06,structural,310,1
351,5.61216E+02,1.22971E+01,1.17301E+00,2.99515E-01,3.17671E-02,2.38105E-02,3.52162E+06,structural,311,1
352,1.67344E+01,1.17848E-01,5.66130E-03,8.02149E-04,7.40032E-05,2.44723E-04,8.21328E+05,structural,311,1
353,6.89247E+02,2.21618E+01,2.68595E+00,8.58336E-01,9.02913E-02,2.14500E-02,8.60888E+06,structural,312,1
354,1.94150E+02,3.56332E+00,3.74126E-01,1.16878E-01,1.18634E-02,5.81900E-03,1.60605E+06,structural,312,1
355,1.92720E+02,3.89089E+00,3.50121E-01,8.43867E-02,8.39258E-03,5.42433E-03,1.05358E+06,structural,312,1
356,7.78744E+02,2.79799E+01,3.46501E+00,1.11112E+00,1.13929E-01,7.74318E-02,4.70955E+06,structural,313,1
357,2.41756E+02,3.94887E+00,3.37908E-01,7.85293E-02,8.03028E-03,4.68150E-03,4.11283E+06,structural,314,1
358,5.11835E+03,4.13295E+02,8.71032E+01,4.92128E+01,5.14521E+00,1.22065E+00,8.93047E+07,structural,315,1
359,6.47969E+03,3.70848E+02,6.48520E+01,3.08135E+01,3.19375E+00,1.42336E+00,7.86722E+07,structural,316,1
360,7.86906E+02,1.75430E+01,1.67468E+00,4.25563E-01,4.39045E-02,1.99365E-02,8.25083E+06,structural,316,1
361,3.90444E+02,1.23352E+01,1.42819E+00,4.30202E-01,4.15871E-02,2.74504E-02,3.03791E+06,structural,316,1
362,1.18347E+04,8.20148E+02,1.65966E+02,1.05097E+02,1.07564E+01,4.86119E+00,1.49260E+08,structural,317,1
363,4.63549E+03,2.13571E+02,3.26480E+01,1.33092E+01,1.30674E+00,7.42509E-01,3.80696E+07,structural,318,1
364,2.91017E+02,4.91567E+00,4.30665E-01,1.08618E-01,1.07862E-02,5.45696E-03,2.01456E+06,structural,319,1
365,1.32899E+04,7.37181E+02,1.17312E+02,4.94744E+01,4.93600E+00,2.14197E+00,1.34076E+08,structural,320,1
366,5.49728E+03,2.72192E+02,4.09716E+01,1.60166E+01,1.64149E+00,8.48232E-01,4.31382E+07,structural,321,1
367,5.59531E+03,4.03305E+02,7.49558E+01,3.67575E+01,3.70619E+00,2.31351E+00,4.95244E+07,structural,322,1
368,3.29511E+03,1.92420E+02,3.34205E+01,1.54015E+01,1.64285E+00,6.47629E-01,3.59811E+07,structural,323,1
369,5.28617E+02,1.02950E+01,9.38278E-01,2.31830E-01,2.38193E-02,1.44558E-02,4.98500E+06,structural,324,1
370,5.31711E+02,1.31302E+01,1.33290E+00,3.59993E-01,3.86134E-02,2.89897E-02,3.45111E+06,structural,325,1
371,1.38593E+03,5.57968E+01,7.68069E+00,2.76282E+00,2.52020E-01,1.27733E-01,9.70141E+06,structural,326,1
372,9.03014E+02,3.06390E+01,3.70435E+00,1.17015E+00,1.13971E-01,4.34388E-02,9.19256E+06,structural,327,1
373,2.86584E+03,1.46040E+02,2.53793E+01,1.23557E+01,1.22274E+00,4.53571E-01,3.03608E+07,structural,328,1
374,8.35896E+02,2.09663E+01,2.08212E+00,5.43927E-01,5.36142E-02,3.18472E-02,4.39170E+06,structural,329,1
375,1.44764E+03,6.12281E+01,8.54305E+00,3.09453E+00,3.14514E-01,1.87306E-01,1.09989E+07,structural,330,1
376,7.47959E+02,2.99219E+01,3.82649E+00,1.25734E+00,1.28202E-01,7.69918E-02,5.77965E+06,structural,330,1
377,8.92010E+03,4.78189E+02,7.71420E+01,3.32045E+01,3.38851E+00,1.52382E+00,8.53115E+07,structural,331,1
378,4.32388E+03,2.18564E+02,3.41647E+01,1.41373E+01,1.43512E+00,6.19886E-01,3.99912E+07,structural,331,1
379,1.93801E+01,9.61482E-02,4.06751E-03,4.87555E-04,4.75743E-05,3.56243E-05,7.79163E+05,structural,332,1
380,5.20197E-01,6.75215E-04,1.24586E-05,6.34780E-07,6.01852E-08,8.56780E-08,7.91737E+04,structural,332,1
381,1.11654E+02,2.14243E+00,1.91555E-01,4.68018E-02,4.60320E-03,2.62823E-03,7.51973E+05,structural,333,1
382,1.27522E+02,2.13749E+00,1.83246E-01,4.35539E-02,3.99906E-03,1.42915E-03,6.77722E+05,structural,334,1
390,9.90830E+01,1.51201E+00,1.13666E-01,2.32062E-02,2.23264E-03,1.59864E-03,4.54717E+05,structural,341,1
391,1.91396E-01,5.80436E-04,1.52020E-05,9.13734E-07,9.34419E-08,5.88295E-07,5.04495E+03,structural,342,1
393,3.85259E+02,1.65097E+01,2.12210E+00,6.93815E-01,7.38109E-02,4.51491E-02,2.66354E+06,structural,344,1
394,9.47016E-07,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,9.14903E-03,structural,345,1
395,1.53450E+03,4.51216E+01,4.98448E+00,1.44492E+00,1.53622E-01,7.84259E-02,1.18996E+07,structural,346,1
396,1.00085E-02,3.14694E-05,1.54220E-06,0.00000E+00,0.00000E+00,0.00000E+00,6.98378E+01,structural,346,1
397,2.58780E-01,6.47279E-04,1.27255E-05,4.81677E-07,4.59967E-08,9.40627E-08,2.20136E+04,structural,347,1
398,1.39239E+01,1.63409E-01,1.12076E-02,2.13528E-03,2.43588E-04,5.03779E-05,3.95551E+05,structural,348,1
399,1.00761E+02,1.57295E+00,1.26305E-01,2.77970E-02,2.80875E-03,1.79491E-03,7.76024E+05,structural,349,1
400,5.94740E+01,7.71495E-01,5.52684E-02,1.10023E-02,1.19436E-03,2.86844E-04,4.37489E+05,structural,350,1
401,6.18830E+02,1.62818E+01,1.74037E+00,4.92559E-01,4.82357E-02,2.95786E-02,4.20539E+06,structural,351,1
402,1.48126E+02,2.96937E+00,2.63937E-01,6.26148E-02,6.17259E-03,3.74067E-03,1.06886E+06,structural,352,1
403,7.67511E+00,8.40532E-02,5.35263E-03,9.46506E-04,8.06584E-05,3.97854E-05,2.83563E+04,structural,353,1
404,1.53178E+02,3.25753E+00,3.08819E-01,7.85747E-02,7.18977E-03,3.60411E-03,8.19062E+05,structural,353,1
405,2.05579E+02,3.65953E+00,3.11345E-01,7.10822E-02,7.50906E-03,4.22957E-03,2.84535E+06,structural,354,1
406,1.71464E+03,1.14810E+02,2.17289E+01,1.07029E+01,1.15721E+00,2.23410E-01,2.58320E+07,structural,355,1
407,1.73204E+03,4.67944E+01,5.00387E+00,1.42634E+00,1.46744E-01,9.00265E-02,1.93806E+07,structural,356,1
408,9.91816E+03,5.25022E+02,8.32185E+01,3.60153E+01,3.72847E+00,1.75951E+00,1.16989E+08,structural,357,1
409,6.16093E+02,1.94149E+01,2.35586E+00,7.55690E-01,7.52743E-02,3.75987E-02,6.37144E+06,structural,358,1
410,1.54686E+03,4.32253E+01,4.93530E+00,1.51433E+00,1.56150E-01,8.35157E-02,1.47246E+07,structural,359,1
411,4.69846E+03,1.94426E+02,2.60280E+01,9.05099E+00,9.10209E-01,4.77551E-01,3.61661E+07,structural,360,1
412,1.85159E+04,1.74673E+03,3.79322E+02,2.20523E+02,2.23749E+01,1.10921E+01,2.08121E+08,structural,360,1
413,4.21282E+03,1.55578E+02,2.01554E+01,6.88031E+00,7.16897E-01,3.65815E-01,3.68267E+07,structural,361,1
414,4.93294E+03,2.01100E+02,2.79021E+01,1.03115E+01,1.03460E+00,4.64890E-01,4.40803E+07,structural,362,1
415,1.26735E+04,1.10414E+03,2.49130E+02,1.57697E+02,1.64676E+01,1.01386E+01,1.53964E+08,structural,363,1
416,1.10145E+03,2.66640E+01,2.71181E+00,7.31772E-01,8.03945E-02,5.09428E-02,1.12719E+07,structural,364,1
417,1.01965E+03,2.73651E+01,2.86877E+00,7.84916E-01,8.65038E-02,4.14345E-02,1.57996E+07,structural,364,1
418,2.88812E+04,3.49153E+03,9.31852E+02,7.79368E+02,8.03572E+01,3.71177E+01,4.47352E+08,structural,365,1
419,1.83523E+03,5.01098E+01,5.60080E+00,1.68008E+00,1.73569E-01,9.14071E-02,1.47428E+07,structural,366,1
420,1.53401E+03,5.36855E+01,7.30588E+00,2.77180E+00,2.84303E-01,1.37281E-01,1.09351E+07,structural,367,1
421,5.34882E+03,3.11185E+02,5.72934E+01,2.94447E+01,2.95591E+00,1.44395E+00,5.99708E+07,structural,368,1
422,5.47013E+03,3.90790E+02,7.36941E+01,3.60873E+01,3.81540E+00,2.12406E+00,7.15743E+07,structural,368,1
423,8.67404E+03,4.51225E+02,7.07507E+01,3.00320E+01,3.09533E+00,1.53521E+00,8.22007E+07,structural,369,1
424,1.06753E+02,1.12593E+00,6.95855E-02,1.20427E-02,1.19662E-03,1.12236E-03,1.48086E+06,structural,370,1
425,4.66688E+03,1.74283E+02,2.21087E+01,7.36517E+00,7.55508E-01,4.79081E-01,3.45173E+07,structural,371,1
426,1.52359E+03,4.91613E+01,6.06830E+00,1.89470E+00,2.02495E-01,2.21593E-01,1.93376E+07,structural,372,1
427,2.83514E+03,1.59831E+02,2.66253E+01,1.15802E+01,1.15298E+00,6.85687E-01,2.83717E+07,structural,373,1
428,5.54331E+02,1.14433E+01,1.05077E+00,2.45164E-01,2.55362E-02,2.95458E-02,1.01372E+07,structural,374,1
429,1.11465E+02,1.92732E+00,1.56838E-01,3.40984E-02,3.70666E-03,1.57922E-03,1.10574E+06,structural,375,1
430,1.97040E+02,2.58437E+00,1.77900E-01,3.33933E-02,3.65318E-03,3.14341E-03,3.73976E+06,structural,376,1
431,1.18798E+03,3.85312E+01,4.40225E+00,1.30945E+00,1.41591E-01,9.43220E-02,1.48102E+07,structural,376,1
432,2.35634E+02,3.93620E+00,3.18621E-01,6.94545E-02,7.23493E-03,5.71221E-03,2.52021E+06,structural,377,1
433,1.16131E+03,4.18381E+01,5.21731E+00,1.70560E+00,1.78835E-01,1.12635E-01,1.13668E+07,structural,377,1
439,1.33556E+02,2.51794E+00,2.25731E-01,5.45499E-02,6.10939E-03,2.49947E-03,1.25822E+06,structural,383,1
441,3.24318E+01,5.70909E-01,4.85202E-02,1.09229E-02,1.20453E-03,3.79496E-04,3.62230E+05,structural,385,1
442,2.03742E+00,1.09955E-02,6.68451E-04,1.15490E-04,1.12726E-05,5.72158E-06,9.85388E+03,structural,386,1
443,1.14808E-03,3.40828E-06,3.06615E-08,2.37336E-09,2.29634E-10,2.44050E-10,1.48659E+01,structural,387,1
444,5.26588E-02,5.26420E-04,3.93148E-05,8.89656E-06,8.89342E-07,2.62584E-08,8.32435E+02,structural,387,1
445,2.05519E-01,1.15390E-03,3.56963E-05,2.70895E-06,2.38878E-07,3.40848E-07,4.40016E+03,structural,388,1
446,2.79069E-01,9.67417E-04,2.62970E-05,1.90355E-06,1.70113E-07,2.14552E-07,2.65102E+04,structural,389,1
447,8.02080E-05,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,2.11893E-01,structural,390,1
448,4.27352E+02,8.79772E+00,8.09964E-01,1.99822E-01,2.14142E-02,9.44778E-03,3.84609E+06,structural,391,1
449,5.86735E+02,1.81961E+01,1.82352E+00,4.29442E-01,4.58903E-02,1.08121E-01,2.16549E+07,structural,392,1
450,2.78485E+03,9.26872E+01,1.15487E+01,3.84384E+00,4.08746E-01,2.71314E-01,2.80177E+07,structural,393,1
451,9.37793E+02,2.50985E+01,2.83822E+00,8.79518E-01,8.55955E-02,5.80244E-02,9.70276E+06,structural,394,1
452,1.61798E+02,2.37489E+00,1.88205E-01,4.05834E-02,4.31015E-03,1.51858E-03,3.41258E+06,structural,395,1
453,4.80430E+03,1.98942E+02,2.72672E+01,9.82564E+00,9.92557E-01,5.47864E-01,4.72906E+07,structural,396,1
454,2.26681E+03,8.86938E+01,1.19222E+01,4.21419E+00,4.39015E-01,1.76510E-01,2.25289E+07,structural,397,1
455,4.99278E+03,2.94397E+02,4.98434E+01,2.18975E+01,2.36136E+00,1.52967E+00,1.04650E+08,structural,398,1
456,8.13217E+03,4.70506E+02,8.53741E+01,4.39654E+01,4.56846E+00,3.14958E+00,1.30010E+08,structural,399,1
457,4.82438E+04,6.66374E+03,1.88510E+03,1.73718E+03,1.78343E+02,9.13137E+01,8.79995E+08,structural,400,1
458,2.66944E+04,2.74113E+03,6.43340E+02,4.28553E+02,4.41485E+01,2.20190E+01,3.81623E+08,structural,401,1
459,2.42427E+04,2.46363E+03,5.94960E+02,4.29084E+02,4.42972E+01,1.73325E+01,3.43151E+08,structural,402,1
460,4.65305E+03,1.96838E+02,2.78053E+01,1.04643E+01,1.03243E+00,7.87327E-01,6.85444E+07,structural,403,1
461,6.64609E+03,2.85825E+02,4.11821E+01,1.59161E+01,1.54803E+00,8.04834E-01,5.52694E+07,structural,404,1
462,3.88561E+04,5.68791E+03,1.63541E+03,1.41051E+03,1.46741E+02,5.99140E+01,8.49721E+08,structural,405,1
463,2.08328E+04,1.89054E+03,4.22026E+02,2.70844E+02,2.89037E+01,1.01382E+01,2.87075E+08,structural,406,1
464,3.22401E+04,4.29136E+03,1.19374E+03,1.02088E+03,1.08144E+02,4.15980E+01,5.98894E+08,structural,406,1
465,1.23679E+04,8.93055E+02,1.74788E+02,9.38149E+01,9.77741E+00,4.62793E+00,1.40882E+08,structural,407,1
466,2.59492E+04,3.16627E+03,8.42728E+02,6.76665E+02,7.03415E+01,3.30607E+01,4.32350E+08,structural,407,1
467,8.33256E+03,6.62808E+02,1.39462E+02,8.19091E+01,8.97491E+00,5.58700E+00,9.65782E+07,structural,408,1
468,2.60782E+04,2.45572E+03,5.47666E+02,3.66920E+02,3.88033E+01,1.43333E+01,3.59240E+08,structural,409,1
469,1.54482E+03,6.98658E+01,1.00631E+01,3.78330E+00,3.84632E-01,2.53848E-01,1.55334E+07,structural,410,1
470,2.04427E+03,1.14705E+02,1.84744E+01,7.72960E+00,7.85105E-01,5.11772E-01,2.17167E+07,structural,410,1
471,2.46393E+02,8.82660E+00,1.07401E+00,3.35703E-01,3.38604E-02,2.12964E-02,1.74692E+06,structural,411,1
472,1.33965E+03,3.30350E+01,3.44279E+00,9.79297E-01,9.71368E-02,5.57951E-02,8.76974E+06,structural,412,1
473,5.49521E+01,7.61462E-01,4.83329E-02,7.62941E-03,8.56862E-04,9.05366E-04,1.62711E+06,structural,413,1
474,1.12468E+02,2.16526E+00,1.73506E-01,3.56351E-02,3.95991E-03,2.73719E-03,2.79099E+06,structural,413,1
475,7.95084E+02,1.68097E+01,1.56958E+00,3.93882E-01,3.97825E-02,2.61513E-02,4.12959E+06,structural,414,1
476,2.01032E+03,6.43291E+01,7.61050E+00,2.38435E+00,2.40468E-01,1.44159E-01,1.10039E+07,structural,414,1
477,2.41549E+01,2.57518E-01,1.69472E-02,3.20092E-03,3.04317E-04,1.49393E-04,2.64375E+05,structural,415,1
478,2.29488E+02,4.13116E+00,3.78493E-01,9.52980E-02,9.61519E-03,5.76416E-03,2.80108E+06,structural,416,1
485,4.63478E-01,6.56513E-04,9.66530E-06,9.89318E-08,9.57215E-09,1.01731E-08,8.17934E+03,structural,423,1
486,6.05394E-04,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,0.00000E+00,5.82085E+00,structural,424,1
487,2.39452E-02,1.37380E-04,4.24823E-06,3.59985E-07,3.44030E-08,1.91145E-07,4.15616E+02,structural,425,1
488,1.23296E+01,1.26531E-01,8.10501E-03,1.44621E-03,1.51191E-04,4.95952E-05,1.80556E+05,structural,426,1
489,1.63378E+01,1.94748E-01,1.33753E-02,2.52194E-03,2.63731E-04,8.63458E-05,2.41783E+05,structural,426,1
490,3.74144E+01,5.01509E-01,3.59650E-02,7.10857E-03,7.77836E-04,4.43359E-04,1.10607E+05,structural,427,1
491,6.51823E+02,1.44968E+01,1.39182E+00,3.59598E-01,3.59228E-02,1.87672E-02,4.72946E+06,structural,428,1
492,1.70503E+02,2.51699E+00,1.89260E-01,3.88432E-02,4.28556E-03,2.37485E-03,2.13630E+06,structural,429,1
493,2.68411E+01,3.80482E-01,2.79452E-02,5.55820E-03,5.64695E-04,4.50605E-04,2.55857E+05,structural,429,1
494,5.18992E+01,8.05809E-01,6.17634E-02,1.28330E-02,1.43679E-03,7.61181E-04,4.67992E+05,structural,430,1
495,6.90851E+02,2.02396E+01,2.23027E+00,6.43753E-01,6.49457E-02,2.95336E-02,7.35298E+06,structural,431,1
